UUID;Version;Name;Kategorie;Konformität;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;Modul;GWP;ODP;POCP;AP;EP;ADPE;ADPF;PERE;PERM;PERT;PENRE;PENRM;PENRT;SM;RSF;NRSF;FW;HWD;NHWD;RWD;CRU;MFR;MER;EEE;EET
8be785fa-5548-4ea5-a2d7-b962675b9eff;20.19.120;Lehmputz;'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel';'DIN EN 15804';generic dataset;1;m3;9057d5dd-4d2d-4da6-8bb6-95834040b6c2;Lehmputz (m³);;;900;;;;;C3;2,80641;1,63127E-14;0,0020465;0,0185834;0,00455248;3,16346E-06;53,1261;4,56128;0;4,56128;54,2264;0;54,2264;0;0;0;0,0141883;1,14144E-06;0,0163177;0,000435305;0;1047,53;0;0;0
8be785fa-5548-4ea5-a2d7-b962675b9eff;20.19.120;Lehmputz;'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel';'DIN EN 15804';generic dataset;1;m3;9057d5dd-4d2d-4da6-8bb6-95834040b6c2;Lehmputz (m³);;;900;;;;;D;-3,89165;-5,79028E-14;-0,00134557;-0,0125422;-0,00304221;-7,35525E-07;-52,7039;-11,449;0;-11,449;-55,9221;0;-55,9221;0;0;0;-0,00579679;-6,97915E-07;-0,0204947;-0,00127456;0;0;0;0;0
8b9a3ae8-3154-4946-90de-6e728302e204;20.19.120;Fernwärme aus Steinkohle;'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Fernwärme';'DIN EN 15804';generic dataset;3,599999905;MJ;fe2304b5-b6eb-43a6-a2ad-6343d5600bb6;Thermische Energie (MJ);;;;;;;;B6;0,28413;2,651E-17;2,96241E-05;0,000356388;4,80866E-05;1,05118E-09;2,88224;0,0130834;0;0,0130834;2,89136;0;2,89136;0;0;0;0,00015501;2,81308E-09;0,00189236;3,58469E-06;0;0;0;0;3,6
8acef115-85c0-45f8-9999-9d3b87692fa7;20.19.120;Gas-Brennwertgerät < 20 kW (Wandgerät);'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger';'DIN EN 15804';generic dataset;1;pcs.;747bb1d7-b9aa-4bf9-9584-416707f1583d;Gas-Brennwertgerät < 20 kW (Wandgerät) (Stück);;;;;;;;A1-A3;243,628;8,33561E-09;0,0884426;1,32431;0,0795464;0,0239737;2919,22;497,527;0;497,527;3079,99;90,3;3170,29;20,5331;0;0;1,03279;5,36893E-05;15,355;0,0978156;0;0;0;0;0
8acef115-85c0-45f8-9999-9d3b87692fa7;20.19.120;Gas-Brennwertgerät < 20 kW (Wandgerät);'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger';'DIN EN 15804';generic dataset;1;pcs.;747bb1d7-b9aa-4bf9-9584-416707f1583d;Gas-Brennwertgerät < 20 kW (Wandgerät) (Stück);;;;;;;;C2;0,418125;6,43941E-15;-0,000609763;0,00177417;0,000441659;8,41376E-08;5,19928;1,36863;0;1,36863;5,5592;0;5,5592;0;0;0;0,000729925;1,45048E-07;0,00200631;0,000142527;0;0;0;0;0
8acef115-85c0-45f8-9999-9d3b87692fa7;20.19.120;Gas-Brennwertgerät < 20 kW (Wandgerät);'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger';'DIN EN 15804';generic dataset;1;pcs.;747bb1d7-b9aa-4bf9-9584-416707f1583d;Gas-Brennwertgerät < 20 kW (Wandgerät) (Stück);;;;;;;;C3;7,05425;8,97213E-15;0,000128043;0,00128923;0,000246186;9,53698E-08;5,92825;1,66242;0;1,66242;96,8106;-90,3;6,51056;0;0;0;0,0168041;3,78612E-08;5,49353;0,000230674;0;0;0;11,4636;26,3995
8acef115-85c0-45f8-9999-9d3b87692fa7;20.19.120;Gas-Brennwertgerät < 20 kW (Wandgerät);'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger';'DIN EN 15804';generic dataset;1;pcs.;747bb1d7-b9aa-4bf9-9584-416707f1583d;Gas-Brennwertgerät < 20 kW (Wandgerät) (Stück);;;;;;;;C4;0,512009;-9,7876E-16;0,000132578;0,000109117;0,000547773;-7,91672E-09;0,197104;-0,156224;0;-0,156224;0,130864;0;0,130864;0;0;0;-4,05328E-05;2,02286E-09;0,550509;-0,000021914;0;0;0;0;0
8acef115-85c0-45f8-9999-9d3b87692fa7;20.19.120;Gas-Brennwertgerät < 20 kW (Wandgerät);'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger';'DIN EN 15804';generic dataset;1;pcs.;747bb1d7-b9aa-4bf9-9584-416707f1583d;Gas-Brennwertgerät < 20 kW (Wandgerät) (Stück);;;;;;;;D;-59,3075;5,6523E-14;-0,0170734;-0,202689;-0,0128715;-0,0029588;-561,157;-58,2177;0;-58,2177;-581,959;0;-581,959;0;0;0;-0,307762;-1,01587E-06;-1,82501;-0,00818828;0;0;0;0;0
8a6b18b0-b94d-4901-bc59-1f71b3f67f39;20.19.120;Nutzung - Gas-Wärmepumpe Luft (70 kW) 7°C;'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger';'DIN EN 15804';generic dataset;3,599999905;MJ;fe2304b5-b6eb-43a6-a2ad-6343d5600bb6;Thermische Energie (MJ);;;;;;;;B6;0,182801;4,6842E-16;1,38405E-05;0,000100881;1,73999E-05;1,45159E-08;2,97275;3,68813;0;3,68813;2,99904;0;2,99904;0;0;0;4,66075E-05;1,27054E-09;0,000793632;0,00001041;0;0;0;0;0
88559403-7658-48f2-bac9-7986b4d0f4c2;20.19.120;Edelstahlblech;'Metalle' / 'Edelstahl' / 'Edelstahlbleche';'DIN EN 15804';generic dataset;1;kg;0ce3c9c2-0cb4-40b7-8665-e57a9d1e48fe;Edelstahl (Kaltband);;;7900;;;;;A1-A3;3,42727;3,93501E-14;0,00105387;0,0208163;0,000993656;0,000151805;41,339;9,32778;0;9,32778;43,8122;0;43,8122;0,971812;0;0;0,0207899;1,07205E-07;0,488824;0,000973912;0;0;0;0;0
88559403-7658-48f2-bac9-7986b4d0f4c2;20.19.120;Edelstahlblech;'Metalle' / 'Edelstahl' / 'Edelstahlbleche';'DIN EN 15804';generic dataset;1;kg;0ce3c9c2-0cb4-40b7-8665-e57a9d1e48fe;Edelstahl (Kaltband);;;7900;;;;;C1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1;0;0;0
88559403-7658-48f2-bac9-7986b4d0f4c2;20.19.120;Edelstahlblech;'Metalle' / 'Edelstahl' / 'Edelstahlbleche';'DIN EN 15804';generic dataset;1;kg;0ce3c9c2-0cb4-40b7-8665-e57a9d1e48fe;Edelstahl (Kaltband);;;7900;;;;;C2;0,00255297;8,5E-19;-1,6854E-06;5,15673E-06;1,2259E-06;2,14835E-10;0,0342213;0,0019976;0;0,0019976;0,0343136;0;0,0343136;0;0;0;1,78902E-06;1,28226E-09;6,02263E-06;3,61252E-08;0;0;0;0;0
88559403-7658-48f2-bac9-7986b4d0f4c2;20.19.120;Edelstahlblech;'Metalle' / 'Edelstahl' / 'Edelstahlbleche';'DIN EN 15804';generic dataset;1;kg;0ce3c9c2-0cb4-40b7-8665-e57a9d1e48fe;Edelstahl (Kaltband);;;7900;;;;;D;-0,663085;-1,62878E-15;-0,000161083;-0,0025133;-0,000171115;-2,04943E-05;-8,04305;-1,61596;0;-1,61596;-8,13148;0;-8,13148;0;0;0;-0,0104497;-5,05909E-08;-0,0584809;-3,34164E-05;0;0;0;0;0
884efbb3-7be6-4e4d-9726-c39c1b781436;20.19.120;Kunststoffprofil CR (Chloropren-Kautschuk);'Kunststoffe' / 'Profile' / 'Kunststoffprofile elastisch';'DIN EN 15804';generic dataset;1;kg;486e3597-0bfa-4de9-bdd1-54148cbee27f;Kunststoffprofil CR (Chloroprene-Kautschuk);;;;;;;;A1-A3;6,35686;8,30396E-13;0,0014515;0,0191303;0,0012868;0,0178187;121,315;24,9481;0;24,9481;79,1178;50,7;129,818;0;0;0;0,0325655;9,92363E-08;0,107176;0,00334441;0;0;0;0;0
884efbb3-7be6-4e4d-9726-c39c1b781436;20.19.120;Kunststoffprofil CR (Chloropren-Kautschuk);'Kunststoffe' / 'Profile' / 'Kunststoffprofile elastisch';'DIN EN 15804';generic dataset;1;kg;486e3597-0bfa-4de9-bdd1-54148cbee27f;Kunststoffprofil CR (Chloroprene-Kautschuk);;;;;;;;C1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0
884efbb3-7be6-4e4d-9726-c39c1b781436;20.19.120;Kunststoffprofil CR (Chloropren-Kautschuk);'Kunststoffe' / 'Profile' / 'Kunststoffprofile elastisch';'DIN EN 15804';generic dataset;1;kg;486e3597-0bfa-4de9-bdd1-54148cbee27f;Kunststoffprofil CR (Chloroprene-Kautschuk);;;;;;;;C2;0,00301715;1E-18;-1,6854E-06;6,09432E-06;1,44879E-06;2,53896E-10;0,0404433;0,0023608;0;0,0023608;0,0405524;0;0,0405524;0;0;0;2,11429E-06;1,5154E-09;7,11766E-06;4,26934E-08;0;0;0;0;0
884efbb3-7be6-4e4d-9726-c39c1b781436;20.19.120;Kunststoffprofil CR (Chloropren-Kautschuk);'Kunststoffe' / 'Profile' / 'Kunststoffprofile elastisch';'DIN EN 15804';generic dataset;1;kg;486e3597-0bfa-4de9-bdd1-54148cbee27f;Kunststoffprofil CR (Chloroprene-Kautschuk);;;;;;;;C3;3,56146;2,48855E-15;3,68316E-05;0,000397507;8,85122E-05;2,58927E-08;1,52393;0,445834;0;0,445834;52,3846;-50,7;1,68463;0;0;0;0,00876471;6,34134E-09;0,371783;6,36614E-05;0;0;0;6,6295;15,2208
884efbb3-7be6-4e4d-9726-c39c1b781436;20.19.120;Kunststoffprofil CR (Chloropren-Kautschuk);'Kunststoffe' / 'Profile' / 'Kunststoffprofile elastisch';'DIN EN 15804';generic dataset;1;kg;486e3597-0bfa-4de9-bdd1-54148cbee27f;Kunststoffprofil CR (Chloroprene-Kautschuk);;;;;;;;D;-1,52255;-3,52884E-14;-0,000130956;-0,00128617;-0,000243757;-3,78715E-07;-20,328;-6,38174;0;-6,38174;-22,2744;0;-22,2744;0;0;0;-0,00297683;-1,17815E-08;-0,0104912;-0,000771017;0;0;0;0;0
8622539c-592c-45b0-9a4b-e5f8b4fea367;20.19.120;Stahlrohr;'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe';'DIN EN 15804';generic dataset;1;kg;9eeecef3-a893-477b-a8e1-6f7480233f30;Stahlrohr;;;7850;;;;;A1-A3;2,51374;7,25979E-15;0,000726989;0,00536398;0,000526575;1,62604E-07;22,558;1,71148;0;1,71148;23,0903;0;23,0903;0,20012;0;0;0,00172852;2,03992E-08;0,0280983;0,000211545;0;0;0;0;0
8622539c-592c-45b0-9a4b-e5f8b4fea367;20.19.120;Stahlrohr;'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe';'DIN EN 15804';generic dataset;1;kg;9eeecef3-a893-477b-a8e1-6f7480233f30;Stahlrohr;;;7850;;;;;C2;0,00905648;1,4395E-16;-1,41682E-05;3,79908E-05;9,44888E-06;1,85683E-09;0,11227;0,0303811;0;0,0303811;0,120311;0;0,120311;0;0;0;1,61176E-05;3,09342E-09;4,41711E-05;3,18414E-06;0;0;0;0;0
8622539c-592c-45b0-9a4b-e5f8b4fea367;20.19.120;Stahlrohr;'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe';'DIN EN 15804';generic dataset;1;kg;9eeecef3-a893-477b-a8e1-6f7480233f30;Stahlrohr;;;7850;;;;;C3;0,00150055;8,34E-18;7,22809E-07;9,53255E-06;1,07251E-06;1,52099E-10;0,0212826;0,00287474;0;0,00287474;0,0219027;0;0,0219027;0;0;0;5,51079E-06;3,33828E-10;0,110109;2,45586E-07;0;0;0;0;0
8622539c-592c-45b0-9a4b-e5f8b4fea367;20.19.120;Stahlrohr;'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe';'DIN EN 15804';generic dataset;1;kg;9eeecef3-a893-477b-a8e1-6f7480233f30;Stahlrohr;;;7850;;;;;D;-1,55923;9,57796E-15;-0,000469725;-0,00359663;-0,000298764;3,7112E-08;-12,3334;1,34544;0;1,34544;-11,7915;0;-11,7915;0;0;0;-0,00106221;-9,98685E-09;-0,0224564;0,000213954;0;0;0;0;0
85de02e5-2782-4050-9c01-c5de3849fbce;20.19.120;Asphalttragschicht;'Mineralische Baustoffe' / 'Asphalt' / 'Tragschichten';'DIN EN 15804';generic dataset;1;kg;25975356-8b55-42fc-a804-d2bbaf901b5a;Asphalttragschicht, eingebaut;;;2350;;;;;A1-A3;0,0711519;4,2547E-16;-4,48795E-06;0,000137271;2,31279E-05;1,14142E-08;2,89929;0,0837508;0;0,0837508;1,00817;1,92;2,92817;0;0;0;8,66169E-05;5,19363E-09;0,0136044;1,14313E-05;0;0;0;0;0
85de02e5-2782-4050-9c01-c5de3849fbce;20.19.120;Asphalttragschicht;'Mineralische Baustoffe' / 'Asphalt' / 'Tragschichten';'DIN EN 15804';generic dataset;1;kg;25975356-8b55-42fc-a804-d2bbaf901b5a;Asphalttragschicht, eingebaut;;;2350;;;;;A5;0,000641446;2,2E-19;6,51076E-05;6,85357E-07;1,45594E-07;5,53441E-11;0,00881581;0,000514606;0;0,000514606;0,0088396;0;0,0088396;0;0;0;4,60873E-07;3,30327E-10;1,5515E-06;9,30628E-09;0;0;0;0;0
85de02e5-2782-4050-9c01-c5de3849fbce;20.19.120;Asphalttragschicht;'Mineralische Baustoffe' / 'Asphalt' / 'Tragschichten';'DIN EN 15804';generic dataset;1;kg;25975356-8b55-42fc-a804-d2bbaf901b5a;Asphalttragschicht, eingebaut;;;2350;;;;;C1;0,000485617;1,29E-18;2,76389E-07;0,000002775;4,66834E-07;2,0192E-07;0,0437655;0,00240465;0;0,00240465;0,0439116;0;0,0439116;0;0;0;2,72911E-06;1,46822E-09;0,00138721;5,71861E-08;0;1,2;0;0;0
85de02e5-2782-4050-9c01-c5de3849fbce;20.19.120;Asphalttragschicht;'Mineralische Baustoffe' / 'Asphalt' / 'Tragschichten';'DIN EN 15804';generic dataset;1;kg;25975356-8b55-42fc-a804-d2bbaf901b5a;Asphalttragschicht, eingebaut;;;2350;;;;;C2;0,00697147;2,3E-18;-4,84013E-06;1,55131E-05;3,72457E-06;5,85573E-10;0,0932765;0,00544483;0;0,00544483;0,0935281;0;0,0935281;0;0;0;4,87631E-06;3,49505E-09;1,64158E-05;9,84659E-08;0;0;0;0;0
85de02e5-2782-4050-9c01-c5de3849fbce;20.19.120;Asphalttragschicht;'Mineralische Baustoffe' / 'Asphalt' / 'Tragschichten';'DIN EN 15804';generic dataset;1;kg;25975356-8b55-42fc-a804-d2bbaf901b5a;Asphalttragschicht, eingebaut;;;2350;;;;;C3;0;0;0;0;0;0;0;0;0;0;1,92;-1,92;0;0;0;0;0;0;0;0;0;0;0;0;0
85de02e5-2782-4050-9c01-c5de3849fbce;20.19.120;Asphalttragschicht;'Mineralische Baustoffe' / 'Asphalt' / 'Tragschichten';'DIN EN 15804';generic dataset;1;kg;25975356-8b55-42fc-a804-d2bbaf901b5a;Asphalttragschicht, eingebaut;;;2350;;;;;D;-0,0263052;-2,5668E-16;-4,44159E-05;-8,18777E-05;-8,99201E-06;-7,43283E-09;-1,92967;-0,0511471;0;-0,0511471;-1,94725;0;-1,94725;0;0;0;-6,12133E-05;-4,29387E-09;0,018993;-6,9609E-06;0;0;0;0;0
85c41389-d62e-4dff-a819-896b35367cbc;20.19.120;Voranstrich (Silikat-Dispersion);'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel';'DIN EN 15804';generic dataset;1;kg;0eeba553-55cf-4ea3-96a2-a21f51deb719;Putz (Silikat-Dispersion);;;;;;;;A1-A3;0,579701;5,0086E-14;0,000546982;0,00182599;0,000246932;2,24943E-06;10,9246;1,52439;0;1,52439;11,3317;0;11,3317;0;0;0;0,00585716;3,97533E-08;0,121358;0,000161189;0;0;0;0;0
85c41389-d62e-4dff-a819-896b35367cbc;20.19.120;Voranstrich (Silikat-Dispersion);'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel';'DIN EN 15804';generic dataset;1;kg;0eeba553-55cf-4ea3-96a2-a21f51deb719;Putz (Silikat-Dispersion);;;;;;;;C2;0,00348574;1,15E-18;-2,42006E-06;7,75654E-06;1,86229E-06;2,92786E-10;0,0466382;0,00272242;0;0,00272242;0,0467641;0;0,0467641;0;0;0;2,43815E-06;1,74752E-09;8,20791E-06;4,92329E-08;0;0;0;0;0
85c41389-d62e-4dff-a819-896b35367cbc;20.19.120;Voranstrich (Silikat-Dispersion);'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel';'DIN EN 15804';generic dataset;1;kg;0eeba553-55cf-4ea3-96a2-a21f51deb719;Putz (Silikat-Dispersion);;;;;;;;C4;0,0163697;9,094E-17;7,88519E-06;0,000103991;1,17002E-05;1,65926E-09;0,232173;0,0313608;0;0,0313608;0,238938;0;0,238938;0;0;0;6,01178E-05;3,64176E-09;1,20119;2,67912E-06;0;0;0;0;0
859897ae-5ea2-4b55-9508-49297dd6ba6c;20.19.120;Parkettlack (Grundierung Holz, wasserverdünnt);'Beschichtungen' / 'Lacke und Lasuren' / 'Parkettlack';'DIN EN 15804';generic dataset;1;kg;1ecc514a-f7b5-4284-858a-77444aef8604;Parkettlack;;;;;;;;A1-A3;1,81695;7,19339E-15;0,000519777;0,00266455;0,000297505;1,74133E-07;36,2204;3,41658;0;3,41658;27,2804;9,6;36,8804;0;0;0;0,00834608;6,57064E-08;0,103746;0,00026059;0;0;0;0;0
859897ae-5ea2-4b55-9508-49297dd6ba6c;20.19.120;Parkettlack (Grundierung Holz, wasserverdünnt);'Beschichtungen' / 'Lacke und Lasuren' / 'Parkettlack';'DIN EN 15804';generic dataset;1;kg;1ecc514a-f7b5-4284-858a-77444aef8604;Parkettlack;;;;;;;;C1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2;0;0
859897ae-5ea2-4b55-9508-49297dd6ba6c;20.19.120;Parkettlack (Grundierung Holz, wasserverdünnt);'Beschichtungen' / 'Lacke und Lasuren' / 'Parkettlack';'DIN EN 15804';generic dataset;1;kg;1ecc514a-f7b5-4284-858a-77444aef8604;Parkettlack;;;;;;;;C2;0,00278506;9,2E-19;-1,6854E-06;5,62552E-06;1,33734E-06;2,34365E-10;0,0373323;0,0021792;0;0,0021792;0,037433;0;0,037433;0;0;0;1,95166E-06;1,39883E-09;6,57015E-06;3,94093E-08;0;0;0;0;0
859897ae-5ea2-4b55-9508-49297dd6ba6c;20.19.120;Parkettlack (Grundierung Holz, wasserverdünnt);'Beschichtungen' / 'Lacke und Lasuren' / 'Parkettlack';'DIN EN 15804';generic dataset;1;kg;1ecc514a-f7b5-4284-858a-77444aef8604;Parkettlack;;;;;;;;C3;0,912953;1,05638E-15;1,48486E-05;0,000172065;4,03723E-05;1,13521E-08;0,653434;0,191443;0;0,191443;10,3217;-9,6;0,721699;0;0;0;0,00412066;4,354E-09;0,113365;2,70427E-05;0;0;0;0,964259;2,52582
859897ae-5ea2-4b55-9508-49297dd6ba6c;20.19.120;Parkettlack (Grundierung Holz, wasserverdünnt);'Beschichtungen' / 'Lacke und Lasuren' / 'Parkettlack';'DIN EN 15804';generic dataset;1;kg;1ecc514a-f7b5-4284-858a-77444aef8604;Parkettlack;;;;;;;;D;-0,256981;-5,56139E-15;-2,19061E-05;-0,000211476;-3,98993E-05;-6,06787E-08;-3,48676;-1,00611;0;-1,00611;-3,79356;0;-3,79356;0;0;0;-0,000469886;-1,97344E-09;-0,00172193;-0,000121529;0;0;0;0;0
8595cc43-c24f-4002-8d2b-c9386de7fae4;20.19.120;Flüssiggastank 4850 l/2,1 t (unterirdisch);'Gebäudetechnik' / 'Heizung' / 'Speicher';'DIN EN 15804';generic dataset;1;pcs.;678bc4bc-a7b6-4347-9f28-1babf92c6018;Flüssiggastank 4850 l (unterirdisch) (Stück);;;;;;;;A1-A3;3084,11;6,24533E-12;0,878294;6,4936;0,64822;0,000179774;29521,2;1609,51;0;1609,51;30054,6;0;30054,6;243,205;0;0;2,22823;0,00002554;35,2303;0,212127;0;0;0;0;0
8595cc43-c24f-4002-8d2b-c9386de7fae4;20.19.120;Flüssiggastank 4850 l/2,1 t (unterirdisch);'Gebäudetechnik' / 'Heizung' / 'Speicher';'DIN EN 15804';generic dataset;1;pcs.;678bc4bc-a7b6-4347-9f28-1babf92c6018;Flüssiggastank 4850 l (unterirdisch) (Stück);;;;;;;;C2;11,1455;1,80608E-13;-0,0158139;0,0464171;0,011538;2,31168E-06;137,902;37,9569;0;37,9569;147,986;0;147,986;0;0;0;0,0200724;3,76976E-06;0,0549109;0,00399339;0;0;0;0;0
8595cc43-c24f-4002-8d2b-c9386de7fae4;20.19.120;Flüssiggastank 4850 l/2,1 t (unterirdisch);'Gebäudetechnik' / 'Heizung' / 'Speicher';'DIN EN 15804';generic dataset;1;pcs.;678bc4bc-a7b6-4347-9f28-1babf92c6018;Flüssiggastank 4850 l (unterirdisch) (Stück);;;;;;;;C3;78,1327;5,7295E-14;0,00123515;0,0143797;0,00256349;6,37821E-07;45,599;11,113;0;11,113;49,3493;0;49,3493;0;0;0;0,193328;3,40561E-07;75,1391;0,00148561;0;0;0;143,819;330,196
8595cc43-c24f-4002-8d2b-c9386de7fae4;20.19.120;Flüssiggastank 4850 l/2,1 t (unterirdisch);'Gebäudetechnik' / 'Heizung' / 'Speicher';'DIN EN 15804';generic dataset;1;pcs.;678bc4bc-a7b6-4347-9f28-1babf92c6018;Flüssiggastank 4850 l (unterirdisch) (Stück);;;;;;;;D;-1735,34;9,61065E-12;-0,515078;-3,95056;-0,331381;3,15517E-05;-13921,2;1316,55;0;1316,55;-13376,2;0;-13376,2;0;0;0;-1,22777;-1,11625E-05;-24,724;0,21509;0;0;0;0;0
83cf5d3d-0567-4493-894f-df30ff71e375;20.19.120;Elastomer Fugenbänder, Polyurethan;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Elastomer-Fugenbänder';'DIN EN 15804';generic dataset;1;kg;280f627e-0e56-4058-b086-6e8b2812926f;Elastomer Fugenband (Polyurethan);;;;;;;;A1-A3;5,25886;9,35221E-14;0,00138598;0,00992158;0,00173248;3,64619E-06;102,353;17,462;0;17,462;76,3698;32,4;108,77;0;0;0;0,0352357;1,52707E-07;0,105553;0,00253972;0;0;0;0;0
83cf5d3d-0567-4493-894f-df30ff71e375;20.19.120;Elastomer Fugenbänder, Polyurethan;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Elastomer-Fugenbänder';'DIN EN 15804';generic dataset;1;kg;280f627e-0e56-4058-b086-6e8b2812926f;Elastomer Fugenband (Polyurethan);;;;;;;;C1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2;0;0
83cf5d3d-0567-4493-894f-df30ff71e375;20.19.120;Elastomer Fugenbänder, Polyurethan;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Elastomer-Fugenbänder';'DIN EN 15804';generic dataset;1;kg;280f627e-0e56-4058-b086-6e8b2812926f;Elastomer Fugenband (Polyurethan);;;;;;;;C2;0,00278506;9,2E-19;-1,6854E-06;5,62552E-06;1,33734E-06;2,34365E-10;0,0373323;0,0021792;0;0,0021792;0,037433;0;0,037433;0;0;0;1,95166E-06;1,39883E-09;6,57015E-06;3,94093E-08;0;0;0;0;0
83cf5d3d-0567-4493-894f-df30ff71e375;20.19.120;Elastomer Fugenbänder, Polyurethan;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Elastomer-Fugenbänder';'DIN EN 15804';generic dataset;1;kg;280f627e-0e56-4058-b086-6e8b2812926f;Elastomer Fugenband (Polyurethan);;;;;;;;C3;2,65674;7,6826E-16;0,00007039;0,00117402;0,000300335;8,90439E-09;0,75137;0,135724;0;0,135724;33,201;-32,4;0,801021;0;0;0;0,00613707;5,21724E-10;0,0134782;1,96692E-05;0;0;0;3,8894;8,50461
83cf5d3d-0567-4493-894f-df30ff71e375;20.19.120;Elastomer Fugenbänder, Polyurethan;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Elastomer-Fugenbänder';'DIN EN 15804';generic dataset;1;kg;280f627e-0e56-4058-b086-6e8b2812926f;Elastomer Fugenband (Polyurethan);;;;;;;;D;-0,944422;-2,2427E-14;-8,14995E-05;-0,00080544;-0,000152894;-2,39331E-07;-12,5333;-4,05532;0;-4,05532;-13,7702;0;-13,7702;0;0;0;-0,00189086;-7,32848E-09;-0,00657409;-0,000489982;0;0;0;0;0
83a21998-b507-429e-bbe3-b5629e601138;20.19.120;Polybutadien-Rohr (PB);'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe';'DIN EN 15804';generic dataset;1;kg;044e45c3-d593-4f2f-9e6b-df285bfd72aa;Polybutadien-Rohr (PB);;;;;;;;A1-A3;4,10241;4,48702E-14;0,000600658;0,0040549;0,000642682;6,98294E-07;104,962;8,19016;0;8,19016;59,5309;48,29;107,821;0;0;0;0,0128365;4,30182E-08;0,0420614;0,00113193;0;0;0;0;0
83a21998-b507-429e-bbe3-b5629e601138;20.19.120;Polybutadien-Rohr (PB);'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe';'DIN EN 15804';generic dataset;1;kg;044e45c3-d593-4f2f-9e6b-df285bfd72aa;Polybutadien-Rohr (PB);;;;;;;;C2;0,00602147;2,02E-18;-0,000014438;3,44099E-05;8,73756E-06;5,13889E-10;0,0818579;0,00477829;0;0,00477829;0,0820787;0;0,0820787;0;0;0;4,27936E-06;3,0672E-09;1,44062E-05;8,6412E-08;0;0;0;0;0
83a21998-b507-429e-bbe3-b5629e601138;20.19.120;Polybutadien-Rohr (PB);'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe';'DIN EN 15804';generic dataset;1;kg;044e45c3-d593-4f2f-9e6b-df285bfd72aa;Polybutadien-Rohr (PB);;;;;;;;C3;3,22333;5,2874E-16;2,05468E-05;0,000280731;6,23057E-05;5,82075E-09;0,464025;0,0948422;0;0,0948422;48,7883;-48,29;0,498306;0;0;0;0,00651214;7,04395E-10;0,122502;0,000013581;0;0;0;5,38865;12,4198
83a21998-b507-429e-bbe3-b5629e601138;20.19.120;Polybutadien-Rohr (PB);'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe';'DIN EN 15804';generic dataset;1;kg;044e45c3-d593-4f2f-9e6b-df285bfd72aa;Polybutadien-Rohr (PB);;;;;;;;D;-1,46545;-3,38987E-14;-0,000126012;-0,00123699;-0,000234406;-3,63967E-07;-19,5749;-6,13049;0;-6,13049;-21,4447;0;-21,4447;0;0;0;-0,00285973;-1,13371E-08;-0,0100895;-0,000740657;0;0;0;0;0
