"UUID";"Version";"Name";"Kategorie";"Typ";"Bezugsgroesse";"Bezugseinheit";"Referenzfluss-UUID";"Referenzfluss-Name";"Schuettdichte (kg/m3)";"Flaechengewicht (kg/m2)";"Rohdichte (kg/m3)";"Schichtdicke (m)";"Ergiebigkeit (m2)";"Laengengewicht (kg/m)";"Umrechungsfaktor auf 1kg";"Modul";"GWP";"ODP";"POCP";"AP";"EP";"ADPE";"ADPF";"PERE";"PERM";"PERT";"PENRE";"PENRM";"PENRT";"SM";"RSF";"NRSF";"FW";"HWD";"NHWD";"RWD";"CRU";"MFR";"MER";"EEE";"EET"
127e1dd6-110d-4356-83bf-e39c4b27ff2b;00.03.000;Brillux Silikat-Innenfarbe ELF 1806;Beschichtungen / Innenbeschichtungen / Innenfarben;representative dataset;1;null;e0615330-5d15-d5e3-cf3c-cf11ddf6e983;1 kg Brillux Silikat-Innenfarbe ELF 1806;;;1550;;;;1;A1-A3;1.61;0.000000000444;0.0011;0.0259;0.000517;0.0000025;29.3;1.62;0;1.62;20.57;10.63;31.2;0;0;0;0.0066;0.00237;0.0358;0.000763;;;;;
ba66960b-8890-4204-9df3-4ddb48416316;00.03.000;Brillux Super Latex ELF 3000;Beschichtungen / Innenbeschichtungen / Innenfarben;representative dataset;1;null;e80923dd-9241-79a9-bce8-97dc054aec59;1 kg Brillux Super Latex ELF 3000;;;1400;;;;1;A1-A3;1.18;0.000000000299;0.00113;0.0268;0.000382;0.00000211;20.4;1.46;0;1.46;18.4358;3.76;22.2;0;0;0;0.0084;0.00325;0.021;0.000747;;;;;
825fc872-5d02-40f2-a68b-fe71f11a817d;00.04.000;Calciumsulfat-Fließestrich und Konventioneller Calciumsulfatestrich;Mineralische Baustoffe / Bindemittel / Gips;average dataset;1;null;8cfda20d-de86-73b5-6aa7-cbc095783246;1 kg Estrich (trocken, vor Wasserzugabe);;;1500;;;;;A1-A3;0.111;0.00000000000708;0.0000118;0.000173;0.0000252;0.0000000375;1.18;0.165;;0.165;0.913;;0.913;;;;0.168;0.000000632;0.352;0.000059;;;;;
825fc872-5d02-40f2-a68b-fe71f11a817d;00.04.000;Calciumsulfat-Fließestrich und Konventioneller Calciumsulfatestrich;Mineralische Baustoffe / Bindemittel / Gips;average dataset;1;null;8cfda20d-de86-73b5-6aa7-cbc095783246;1 kg Estrich (trocken, vor Wasserzugabe);;;1500;;;;;A4;0.00455;0.00000000000000561;-0.0000033;0.0000115;0.00000323;0.000000000235;0.062;0.00474;;0.00474;0.0622;;0.0622;;;;0.000297;0.0000000501;0.000417;0.0000000827;;;;;
825fc872-5d02-40f2-a68b-fe71f11a817d;00.04.000;Calciumsulfat-Fließestrich und Konventioneller Calciumsulfatestrich;Mineralische Baustoffe / Bindemittel / Gips;average dataset;1;null;8cfda20d-de86-73b5-6aa7-cbc095783246;1 kg Estrich (trocken, vor Wasserzugabe);;;1500;;;;;A5;0.0000288;0.000000000000000326;0.00000000343;0.000000044;0.00000000639;0.0000000000193;0.000292;0.000104;;0.000104;0.000378;;0.000378;;;;0.0000546;0.000000000364;0.0000000164;0.0000000344;;;;;
46f9017f-0c05-4c2c-90de-d23bbc3d3e5a;00.05.000;CapaSilan;Beschichtungen / Innenbeschichtungen / Innenfarben;average dataset;1;null;60269f59-b7cc-6032-8fe5-2a87f6694d48;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: CapaSilan;;;1450;;;;;A1-A3;1.72;0.00000000156;0.00107;0.0218;0.000588;0.00000335;27.8;2.15;0;2.15;27.8;2.59;30.4;0;0.00232;0.0234;;;;;;;;;
46f9017f-0c05-4c2c-90de-d23bbc3d3e5a;00.05.000;CapaSilan;Beschichtungen / Innenbeschichtungen / Innenfarben;average dataset;1;null;60269f59-b7cc-6032-8fe5-2a87f6694d48;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: CapaSilan;;;1450;;;;;A4;0.0246;0.000000000000514;-0.0000681;0.000162;0.0000403;0.00000000114;0.337;;;0.02;;;0.338;;0.00000251;0.0000263;;;;;;;;;
46f9017f-0c05-4c2c-90de-d23bbc3d3e5a;00.05.000;CapaSilan;Beschichtungen / Innenbeschichtungen / Innenfarben;average dataset;1;null;60269f59-b7cc-6032-8fe5-2a87f6694d48;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: CapaSilan;;;1450;;;;;A5;0.159;0.000000000001;0.000256;0.0000168;0.00000344;0.00000000209;0.0287;;;0.00291;;;0.033;;0.000000511;0.00000534;;;;;;;;0.24;0.577
46f9017f-0c05-4c2c-90de-d23bbc3d3e5a;00.05.000;CapaSilan;Beschichtungen / Innenbeschichtungen / Innenfarben;average dataset;1;null;60269f59-b7cc-6032-8fe5-2a87f6694d48;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: CapaSilan;;;1450;;;;;D;-0.0786;-0.0000000000238;-0.00000999;-0.000109;-0.0000122;-0.00000000814;-1.04;;;-0.114;;;-1.2;;-0.0000173;-0.000182;;;;;;;;;
13a77bf0-9a05-47fe-8531-ca91d3764ec5;00.05.000;CapaTrend;Beschichtungen / Innenbeschichtungen / Innenfarben;average dataset;1;null;c98e43f4-8ece-1cb3-ae15-6cb5b195fecc;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: CapaTrend;;;1400;;;;;A1-A3;1.6;0.000000000628;0.000986;0.0198;0.000539;0.00000284;26.4;2.32;0;2.32;27.5;1.87;29.4;0;0.00218;0.022;0.00789;0.00691;0.337;0.00123;;;;;
