UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;Modul; A1-A3 existing; C3 existing; C4 existing; D existing
900336a3-b5f9-4c40-91a9-f9551f84ac64;20.19.120;PE-HD mit PP-Vlies zur Abdichtung;Kunststoffe / Folien und Vliese / Folien zur Abdichtung;generic dataset;1;qm;91aac224-eb88-4a07-a7ae-5a3bd5658e86;PE-HD mit PP-Vlies zur Abdichtung m2;;1,3;;;;;;A1-A3;true;false;false;false
8de12467-96a0-459e-9f97-90e95fb7b23f;20.19.120;Naturbims Körnung;Mineralische Baustoffe / Zuschläge / Bims;generic dataset;1;kg;16da6ae2-d368-4bf8-9111-41b8297e33cd;Bimskies;;;;;;;;A1-A3;true;false;false;false
8d6eba49-1c20-444a-8b34-0b6b47379618;20.19.120;Pfosten/Riegelsystem aus Aluminium mit Dreifachverglasung Fassade;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium thermisch getrennt;generic dataset;1;qm;0fce1f51-4e7c-445d-b3fc-c73bfa9199a7;Aluminium-Pfosten-Riegelfassaden;;16,5;;;;;;A1-A3;true;true;false;false
8cf90240-cbdd-4415-93a8-9c56da22f111;20.19.120;HPL-Platte;Kunststoffe / Kunststoffprofile elastisch / Harz-Komposit Fassadenplatten;generic dataset;1;m3;25c54e4e-f03d-415e-ab8a-8064eeadb2ae;HPL-Platte (m3);;;1400;;;;;A1-A3;true;false;false;false
8c47fba4-0e61-48d1-a03f-bf17911f0dae;20.19.120;Schnittholz Lärche (12% Feuchte/10.7% H2O);Holz / Vollholz / Bau-Schnittholz;generic dataset;1;m3;3932e034-8bad-4b32-ae04-4363c998fe4f;Timber larch (10.7% H2O content estimate);;;660,8;;;;;A1-A3;true;false;false;false
8be785fa-5548-4ea5-a2d7-b962675b9eff;20.19.120;Lehmputz;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;9057d5dd-4d2d-4da6-8bb6-95834040b6c2;Lehmputz (m³);;;900;;;;;A1-A3;true;false;false;false
8b3ee4e2-c086-41dc-bd07-e9e853f9da8b;20.19.120;Aluminium-Rahmenprofil, pulverbeschichtet;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium;generic dataset;1;m;22b036b8-ea8b-4c38-8a32-416d82a4a716;Aluminium-Rahmenprofil, pulverbeschichtet (m);;;;;;1,02;;A1-A3;true;false;false;false
88559403-7658-48f2-bac9-7986b4d0f4c2;20.19.120;Edelstahlblech;Metalle / Edelstahl / Edelstahlbleche;generic dataset;1;m3;0ce3c9c2-0cb4-40b7-8665-e57a9d1e48fe;Edelstahl (Kaltband);;;7900;;;;;A1-A3;true;false;false;false
85c41389-d62e-4dff-a819-896b35367cbc;20.19.120;Voranstrich (Silikat-Dispersion);Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;kg;0eeba553-55cf-4ea3-96a2-a21f51deb719;Putz (Silikat-Dispersion);;;;;;;;A1-A3;true;false;false;false
859897ae-5ea2-4b55-9508-49297dd6ba6c;20.19.120;Parkettlack (Grundierung Holz, wasserverdünnt);Beschichtungen / Lacke und Lasuren / Parkettlack;generic dataset;1;kg;1ecc514a-f7b5-4284-858a-77444aef8604;Parkettlack;;;;;;;;A1-A3;true;false;false;false
82c7e263-3026-45f8-aec7-ebdf818464e4;20.19.120;Perlite 0-1;Mineralische Baustoffe / Zuschläge / Perlite;generic dataset;1;kg;a50cbea7-deb1-4297-b9ec-a64f81ea672a;Perlite (0/1);;;;;;;;A1-A3;true;false;false;false
826fa2c2-c691-4844-83d3-aea0e8a54bcd;20.19.120;Dachziegel;Mineralische Baustoffe / Steine und Elemente / Dachziegel;generic dataset;1;qm;897539a2-8ce3-41cb-9786-1fd0fe7cd8b1;Dachziegel (m2);;45;;;;;;A1-A3;true;false;false;false
81a76ff5-8928-4f71-8e1f-c7c78b7e5a95;20.19.120;Bimssand;Mineralische Baustoffe / Zuschläge / Bims;generic dataset;1;m3;d617f8d7-c8c6-4275-bde0-2a6ffe63461f;Bimssand (0/4);;;800;;;;;A1-A3;true;false;false;false
815fb8f6-04cc-494d-ab6b-1b6eae98bfca;20.19.120;Fassadenfarbe Silikonharzfarbe;Beschichtungen / Fassadenfarben / Silikonharz;generic dataset;1;kg;baf51e66-2735-405f-96f3-c7587829dcca;Fasadenfarbe;;;;;;;;A1-A3;true;true;false;false
8041ec07-5885-40dc-bfc9-190013f6749b;20.19.120;Brettschichtholz Nadelholz;Holz / Vollholz / Brettschichtholz (BSH);generic dataset;1;m3;2a062368-d1f2-4708-87ee-214944d9a2e7;Brettschichtholz Nadelholz (12% Feuchtigkeit);;;515,2;;;;;A1-A3;true;false;false;false
7ec1d463-fd99-4b1d-9a57-9a72cac408d2;20.19.120;Schnittholz Eiche (12% Feuchte/10.7% H2O);Holz / Vollholz / Bau-Schnittholz;generic dataset;1;m3;53f5631b-cdbf-41da-b082-3d00965af53f;Timber oak (10.7% H2O content);;;716,8;;;;;A1-A3;true;false;false;false
7d8cb95b-99c2-4824-97a0-55d2fca5cedd;20.19.120;Gummi-Bodenbelag mit Schaumstoffbeschichtung EN 1816;Kunststoffe / Bodenbeläge / Gummi-/Kautschuk-Bodenbeläge;generic dataset;1;qm;418deb93-0916-40b4-9dc7-1bdb6ae93f64;Gummi-Bodenbelag mit Schaumstoffbeschichtung (m2);;3,82;;;;;;A1-A3;true;false;false;false
7baed44c-c80b-4340-b3af-f01d71fbbb43;20.19.120;Kalkfarbe;Beschichtungen / Innenbeschichtungen / Innenfarben;generic dataset;1;kg;3b483203-0b16-4031-b2f6-dbc9a589073c;Kalkfarbe (Innenbereich, wasserbasiert);;0,2;;;;;;A1-A3;true;false;false;false
795ab193-fc50-463d-a5f8-e37d5336ee78;20.19.120;Transparente Platten PMMA, gegossen;Kunststoffe / Kunststoffprofile elastisch / Transparente Platten;generic dataset;1;m3;deaf00ce-868b-42dc-b3e7-9aecfaa3a3a6;Transparent board (PMMA) (m3);;;1190;;;;;A1-A3;true;false;false;false
79075297-4dc0-42c6-bc90-e3bf9fa0fb4c;20.19.120;Natursteinplatte, weich, Fassade;Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;generic dataset;1;qm;f36fee55-b856-4b58-8f1d-04c276c92fef;Natursteinplatte, weich, Fassade (m2);;104;;;;;;A1-A3;true;false;false;false
78b7cd15-d82a-4ffa-ae08-870b6e5d35d4;20.19.120;Fliesenkleber;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;generic dataset;1;m3;31386a3f-6622-419c-96b9-291b29acd29e;Mörtel;;;1500;;;;;A1-A3;true;false;false;false
785d5ac4-c69d-4e00-941e-26433c1d023d;20.19.120;Aluminiumfolie (d=0,1 mm);Metalle / Aluminium / Aluminiumfolie;generic dataset;1;qm;a7205f65-92f3-40ce-b33b-9c2130e29f36;Aluminiumfolie [m2];;0,28;;;;;;A1-A3;true;false;false;false
76d3f78a-8743-49fe-b4a1-f43b819cb930;20.19.120;Holzwolle-Leichtbauplatte;Dämmstoffe / Holzwolleplatten / Holzwolleleichtbauplatten;generic dataset;1;m3;a46dc0c9-913b-4c27-b83f-79a86aca20ce;Holzwolle-Leichtbauplatte (m3);;;360;;;;;A1-A3;true;false;false;false
7502766c-df2f-4f8d-8d45-17bb6938eac8;20.19.120;Splitt 2/15 (getrocknet);Mineralische Baustoffe / Zuschläge / Naturstein;generic dataset;1;kg;ec327382-9795-4dd6-b306-517df83c7eef;Splitt (2/15);;;;;;;;A1-A3;true;false;false;false
74a7b85a-c028-4cf1-987e-7dfddcb9033b;20.19.120;Fünf-Schichtholzplatte;Holz / Holzwerkstoffe / 3- und 5-Schichtplatten;generic dataset;1;m3;2a5d4a64-4389-4663-b604-038866c91e03;Fünf-Schichtholzplatte (m3);;;472;;;;;A1-A3;true;false;false;false
72c69944-5250-4269-ad34-2e20e5e38231;20.19.120;Fenster-Beschlag für vertikales Schiebefenster;Komponenten von Fenstern und Vorhangfassaden / Beschläge / Aluminiumbeschläge;generic dataset;1;pcs.;38c3a079-34ce-4a34-8ade-5b6b6939c45d;Fenster Beschlagverbund (vertikales Schiebefenster);;;;;;;;A1-A3;true;false;false;false
70f6e305-e46f-4719-a94f-70267b936029;20.19.120;Kalk-Gips-Innenputz;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;69370838-39a9-47df-9087-c19f9f7e243b;Kalk-Gips-Innenputz  (m³);;;900;;;;;A1-A3;true;false;false;false
7082b2c3-5203-40ba-a6f8-d16edba60f5f;20.19.120;Melaminharz-Schaum;Dämmstoffe / Melaminharz / Schaum;generic dataset;1;m3;4a7ef8e0-2d94-4d2e-bebf-1b201bd519be;Melaminharz-Schaum;;;10;;;;;A1-A3;true;false;false;false
704177f4-78cd-47a3-b71c-07899df86615;20.19.120;Schüttung aus Polystyrolschaumstoff-Partikeln (zementgebunden);Dämmstoffe / Expandiertes Polystyrol (EPS) / EPS weiß;generic dataset;1;m3;8dbd12dd-69f6-41ed-a4c7-0289655c7ecf;Schüttung aus Polystyrolschaumstoff-Partikeln (zementgebunden) [m3];;;350;;;;;A1-A3;true;false;false;false
703eec32-59af-47e1-9c91-4a32afe3187f;20.19.120;Konstruktionsvollholz;Holz / Vollholz / Konstruktionsvollholz;generic dataset;1;m3;34ec958a-7c9c-4938-be8d-cc23d4a71d2c;Konstruktionsvollholz  (12% Feuchte/10,7% H2O);;;529;;;;;A1-A3;true;false;false;false
66990642-726e-4483-abc3-d5d0b4d7a5e7;20.19.120;Aluminium-Flügelrahmenprofil, pulverbeschichtet;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium;generic dataset;1;m;0cd0509d-d9db-45c2-9044-b9df3b110994;Aluminium-Flügelrahmenprofil, pulverbeschichtet (m);;;;;;0,98;;A1-A3;true;false;false;false
65af52ac-382b-4069-aafe-b044b3960356;20.19.120;Polyethylen-Schaum;Dämmstoffe / Polyethylen / Schaum;generic dataset;1;m3;ad9ed9e4-5a27-4622-b5ea-076a89c857cc;Polyethylen-Schaum;;;30;;;;;A1-A3;true;false;false;false
6405878c-ed34-4bee-b100-5208a3212ec6;20.19.120;Calziumsilikatplatte;Dämmstoffe / Calciumsilikat / Calcium-Silikathydrat / Calciumsilikat;generic dataset;1;m3;3f3cccff-6d7e-45ae-8b54-655a719eb3d5;DE: Calcium silicate board [m3];;;225;;;;;A1-A3;true;false;false;false
61655387-edd4-4800-ba3e-67bc15f2f096;20.19.120;Sand 0/2;Mineralische Baustoffe / Zuschläge / Sand und Kies;generic dataset;1;m3;08ed9f8c-7a1d-4e7a-99ba-48d7e01d6882;Sand (0/2);;;1350;;;;;A1-A3;true;false;false;false
60e8b384-adf2-4c3b-b3da-e407df106cf5;20.19.120;Spanplatte (Durchschnitt);Holz / Holzwerkstoffe / Spanplatten;generic dataset;1;m3;847700e2-5fbf-4fcc-90ef-7a8f4e160c9a;Spanplatte P5 (8,5 % Feuchte);;;;;;;;A1-A3;true;false;false;false
606d978a-c44a-4b3e-8387-b1291b12e522;20.19.120;Lehmstein;Mineralische Baustoffe / Steine und Elemente / Lehmsteine;generic dataset;1;m3;82f2b454-1292-4bc8-89c4-95c01eadf392;Lehmstein (m3);;;1200;;;;;A1-A3;true;true;false;false
601af947-1f14-474d-8233-780715a12268;20.19.120;Einblasdämmung Mineralwolle;Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;f43e7002-2bf1-48be-817c-18bc93a199c4;Mineralwolle (m3);;;50;;;;;A1-A3;true;true;false;false
5ef0c519-f5b2-4d45-809d-5f417f90e90b;20.19.120;Hanfvlies;Dämmstoffe / Hanffaser / Vlies;generic dataset;1;m3;890c4f4a-8cdb-4508-82f4-c4ffaa7c6296;Hanfvlies (m3);;;38;;;;;A1-A3;true;false;false;false
5e90e94d-6e79-4d9f-854c-fb33f15c033e;20.19.120;Blendrahmen PVC-U;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / PVC;generic dataset;1;m;8e724103-ee4f-4778-912e-3b01cd114fda;Blendrahmen PVC-U (m);;;;;;2,8;;A1-A3;true;false;false;false
5cc8769c-da1b-4967-bb4d-c8fe7b4c359d;20.19.120;Vegetationssubtrat;Mineralische Baustoffe / Steine und Elemente / Substrate;generic dataset;1;m3;79228c69-78fa-474b-85df-4babb7ac466d;Vegetationssubstrat für Dächer;;;1400;;;;;A1-A3;true;false;false;false
5bebcf89-2e6b-46ce-b05e-3e02929c8af4;20.19.120;Gussasphaltestrich;Mineralische Baustoffe / Asphalt / Gussassphalt;generic dataset;1;m3;7f071049-10ea-46a0-8c78-3555a0de4a19;Gussasphaltestrich;;;2400;;;;;A1-A3;true;true;false;false
5a88b96e-23d0-4656-9ee2-fc271c89c95b;20.19.120;Transparente Platten PVC;Kunststoffe / Kunststoffprofile elastisch / Transparente Platten;generic dataset;1;m3;6990e2b7-13ab-4cd0-b58f-73da6b66bda0;Transparent boards PVC (m3);;;1220;;;;;A1-A3;true;false;false;false
59622fc0-d719-43bf-a16b-ae924ae0d276;20.19.120;Stampflehmwand;Mineralische Baustoffe / Steine und Elemente / Lehmsteine;generic dataset;1;m3;2b116146-a24a-4d7f-a6f5-8f5b9e51860b;Stampflehmwand (m3);;;2000;;;;;A1-A3;true;false;false;false
57a87943-dbdd-4221-bbd2-481b8fcd1d2b;20.19.120;Porenbeton Granulat;Mineralische Baustoffe / Steine und Elemente / Porenbeton;generic dataset;1;m3;9ec578e3-d6b0-4605-be9d-2e8ad67d2ba8;Porenbeton Granulat;;;400;;;;;A1-A3;true;false;false;false
56d90d2e-11c8-4b49-bc6c-c61f682d0be1;20.19.120;Verbrennung Polystyrol (PS) in MVA inkl. Gutschrift;End of Life / Generisch / Kunststoffe;generic dataset;1;kg;64876ac6-a289-45f8-b94d-d720c93e2830;Verbrennungsgut;;;;;;;;C3;false;true;false;true
5662c927-cd47-46e5-b753-925db31b9870;20.19.120;Sonnenschutztuch;Kunststoffe / Folien und Vliese / Technische Textilien;generic dataset;1,2507699728012085;qm;d57a3095-a0ee-45d8-a338-a139486d5dc0;Textil-Sonnenschutz;;0,4;;;;;;A1-A3;true;false;false;false
563350f7-fb56-4363-b86a-690227dd450e;20.19.120;Sonnenschutzlammellen Metall;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Opake Füllungen;generic dataset;1;qm;f14c47f0-7e39-4bb8-9ac3-7af9a146fa96;Sonnenschutzjalousien (Metall);;2,391;;;;;;A1-A3;true;false;false;false
55a89d7b-b585-404f-be34-bb7285730a89;20.19.120;Armierung (Kunstharzspachtel);Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;generic dataset;1;m3;e1aa85fe-c4aa-47f2-a63c-2e70f97a4454;Armierungsmörtel;;;1550;;;;;A1-A3;true;true;false;false
55945019-018a-46da-baae-a3ee62d59cf3;20.19.120;End of Life von Edelstahl;End of Life / Generisch / Metalle;generic dataset;1;kg;3a3259aa-33d7-4edd-aa2c-5c9d6739d713;Edelstahlschrott;;;;;;;;C4;false;false;true;true
553d7a7a-bf66-4a69-b1ae-6cf15e396935;20.19.120;End of life - Holz naturbelassen in MVA;End of Life / Generisch / Holz;generic dataset;1;kg;64876ac6-a289-45f8-b94d-d720c93e2830;Verbrennungsgut;;;;;;;;C3;false;true;false;true
531ab34f-6750-41a8-aedc-35cf4df3c8b1;20.19.120;Stahl warmgewalzte Bleche (2-20mm);Metalle / Stahl und Eisen / Stahlbleche;generic dataset;1;m3;acf0597b-9e70-41ca-acaa-fb97f979fee8;Stahl Feinblech (verzinkt);;;7850;;;;;A1-A3;true;false;false;false
50c9e674-afd9-456c-9440-6506bec6d55b;20.19.120;Feuerverzinktes Stahlblech;Metalle / Stahl und Eisen / Stahlbleche;generic dataset;1;qm;03b7dae6-135e-477a-a07b-8cfdda130d09;Stahl (feuerverzinkt);;5,72;;;;;;A1-A3;true;false;false;false
50180064-236e-4e52-9a1e-f172dde80844;20.19.120;Kalkzementmörtel;Mineralische Baustoffe / Mörtel und Beton / Mauermörtel;generic dataset;1;m3;e6092177-ae1f-4297-a7fb-5baf65420279;Kalkzementmörtel;;;1800;;;;;A1-A3;true;false;false;false
4bf26663-9018-47a1-943d-8ed4d3f87d0f;20.19.120;Fenster-Beschlag für Doppelflügelfenster;Komponenten von Fenstern und Vorhangfassaden / Beschläge / Aluminiumbeschläge;generic dataset;1;pcs.;dd3b8ea0-9773-4fb4-93eb-4f6b885cba42;Fenster-Beschlag für Doppelflügelfenster;;;;;;;;A1-A3;true;false;false;false
4bb6f0f6-178c-41e0-8700-bd597f23ccb8;20.19.120;Dampfbremse PA;Kunststoffe / Folien und Vliese / Dampfbremse / Dampfsperre;generic dataset;1;qm;315f3e38-c534-4e99-aab3-81d6a4f5e5e2;Dampfbremse PA;;0,08;;;;;;A1-A3;true;false;false;false
4a937f66-c9c2-402b-9a00-83767031bfa7;20.19.120;Bauschuttaufbereitung;End of Life / Generisch / Bauschutt;generic dataset;1;kg;842c8025-27e6-428a-a445-825be11ec595;Rezyklat (Bauschutt);;;;;;;;C3;false;true;false;false
4a7c30d1-37d7-47e2-8271-dbb3bee91560;20.19.120;Kunstharzputz;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;325d8eee-a674-4d72-9368-cdb9bbffbb38;Kunstharzputz (m³);;;1700;;;;;A1-A3;true;false;false;false
44e4bf51-8e23-47e3-8f5e-5243525bb32e;20.19.120;End of life - Holzwerkstoffe in MVA;End of Life / Generisch / Holz;generic dataset;1;kg;64876ac6-a289-45f8-b94d-d720c93e2830;Verbrennungsgut;;;;;;;;C3;false;true;false;true
44c57da1-24ce-488d-b4f9-283fa603cc9d;20.19.120;Perlite 0-3;Mineralische Baustoffe / Zuschläge / Perlite;generic dataset;1;kg;50383126-b0e1-4a02-a93d-a8562f95719b;Perlite (0/3);;;;;;;;A1-A3;true;false;false;false
43e99b8c-90d8-4fcd-90ce-342fb0b7366e;20.19.120;XPS-Dämmstoff;Dämmstoffe / Extrudiertes Polystyrol (XPS) / XPS weiß;generic dataset;1;m3;de8dc271-316c-40dc-a86c-498326bfbfd0;Extrudiertes Polystyrol (XPS) m3;;;32;;;;;A1-A3;true;false;false;false
43c3fd78-c67e-438b-b726-dd512df5d881;20.19.120;Kleber für Gipsplatten;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;generic dataset;1;m3;47df2f44-df61-4dc4-b4e5-26641d40728b;Gipsplatten-Kleber;;;1000;;;;;A1-A3;true;false;false;false
41ecf1e2-3edd-41ab-8616-68a856c815a5;20.19.120;Befestigungsmittel/Schrauben Edelstahl;Komponenten von Fenstern und Vorhangfassaden / Beschläge / Befestigungen;generic dataset;1;m3;78873b0d-2f8e-4c96-9804-a0c564685302;Stahl Bauteil;;;7850;;;;;A1-A3;true;false;false;false
41b8a86d-5d44-49fb-a9b8-de2a9041f1fd;20.19.120;Transparente Platten PMMA, extrudiert;Kunststoffe / Kunststoffprofile elastisch / Transparente Platten;generic dataset;1;m3;deaf00ce-868b-42dc-b3e7-9aecfaa3a3a6;Transparent board (PMMA) (m3);;;1190;;;;;A1-A3;true;false;false;false
41a60838-5c4e-4dbb-8a36-16cfc8fba26f;20.19.120;Drei-Schichtholzplatte;Holz / Holzwerkstoffe / 3- und 5-Schichtplatten;generic dataset;1;m3;6941186f-045d-4d9c-b36d-231797360a8a;Three-Layer panels m3;;;472;;;;;A1-A3;true;false;false;false
4127e60a-3c42-4076-83f5-5232b4ed642e;20.19.120;Holz-Blendrahmen;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Holz;generic dataset;1;m;57b068b7-774d-4668-a35c-198100dfee03;Holzfensterrahmen;;;;;;2,11;;A1-A3;true;false;false;false
3ce61a4e-4d91-4b1d-b675-276be05b9225;20.19.120;Kies 2/32;Mineralische Baustoffe / Zuschläge / Sand und Kies;generic dataset;1;m3;6af85d0a-0aa5-4719-9eda-3c228762df16;Kies (2/32);;;1850;;;;;A1-A3;true;false;false;false
3ce53be7-a3e5-4757-b7f9-68a6ecf66eb9;20.19.120;Rollladen Kunststoff;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Opake Füllungen;generic dataset;1;qm;2701fc75-39af-4140-90d3-28ad10ad51a7;Rollladen;;6,24;;;;;;A1-A3;true;false;false;false
3a99d696-4911-45da-9f80-647ce214bca0;20.19.120;Voranstrich (Kunstharz);Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;7a8a1d4b-8676-4ba2-a7fa-e82d3b9b9feb;Putz (Siliconharz);;;1550;;;;;A1-A3;true;false;false;false
39da14a3-8f39-4af9-955c-6a70f091acb8;20.19.120;PVC Fußbodenbelag;Kunststoffe / Bodenbeläge / PVC-Bodenbeläge;generic dataset;1;qm;c7dae686-ce5d-4256-ae7d-71559f82310c;PVC Fußbodenbelag [m2];;3,3;;;;;;A1-A3;true;false;false;false
393f494d-8738-4330-aa5e-1652bb29b574;20.19.120;Holzfaserdämmplatte (Nassverfahren);Dämmstoffe / Holzfasern / Holzfaserdämmplatte;generic dataset;1;m3;7f7f51d0-3402-4794-883b-d328b3701441;Wood fibre board (wet process) m3;;;160;;;;;A1-A3;true;false;false;false
38ddefe2-e01c-4ece-9952-a353b7dfb246;20.19.120;Fenstergriff;Komponenten von Fenstern und Vorhangfassaden / Beschläge / Fenstergriffe;generic dataset;1;pcs.;396af672-267b-491c-8d3d-8e82de616f15;Fenstergriff;;;;;;;;A1-A3;true;false;false;false
38051c22-fbd1-4b0e-944a-ae348b8c7695;20.19.120;Stahlprofil;Metalle / Stahl und Eisen / Stahlprofile;generic dataset;1;m3;9eb8145d-d035-4d9f-a1dc-1006c45cb818;Stahlprofil;;;7850;;;;;A1-A3;true;false;false;false
35be6146-5a80-4a9e-a32d-5d05c03a8d5c;20.19.120;Innenfarbe Dispersionsfarbe scheuerfest;Beschichtungen / Innenbeschichtungen / Innenfarben;generic dataset;1;kg;d26c52e1-340f-44bc-9d0f-17967d97c271;Dispersionsfarbe (scheuerfest);;;;;;;;A1-A3;true;false;false;false
34d3bb5e-f241-45b4-b257-123281364d97;20.19.120;Calciumsulfatestrich;Mineralische Baustoffe / Mörtel und Beton / Estrich trocken;generic dataset;1;m3;a40579cd-07f3-421f-8706-4b05846b1f7c;Calciumsulfatestrich;;;1500;;;;;A1-A3;true;false;false;false
34694710-3153-4055-806d-9e841f266fd2;20.19.120;Verbrennung Hausmüll;End of Life / Generisch / Hausmüll;generic dataset;1;kg;64876ac6-a289-45f8-b94d-d720c93e2830;Verbrennungsgut;;;;;;;;C4;false;false;true;true
318f08e0-1b04-49eb-ab16-531482cd75da;20.19.120;Holz-Flügelrahmen;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Holz;generic dataset;1;m;16053bc1-a5ef-4169-8106-79ed5bcf2d06;Flügelrahmen;;;;;;2,11;;A1-A3;true;false;false;false
3057d7c0-7bee-4ba2-9edf-517d4cd97a14;20.19.120;Schnittholz Fichte (12% Feuchte/10.7% H2O);Holz / Vollholz / Bau-Schnittholz;generic dataset;1;m3;b58e35f5-6fa3-4b40-b877-c04d7bbb0f07;Timber spruce (10.7% H2O content);;;481,6;;;;;A1-A3;true;false;false;false
2e5ca27a-fcd0-4dc1-b0ab-4a4c7eb4e030;20.19.120;Lacksysteme Holzfenster Decklack weiß;Beschichtungen / Lacke und Lasuren / Lacksysteme Holzfenster;generic dataset;1;kg;b1e9e849-4d0a-4688-acda-bb5363e13f01;Lacksysteme Holzfenster;;;;;;;;A1-A3;true;false;false;false
2d30b3f0-d118-4b24-a037-11f154b43f6f;20.19.120;Inertstoffdeponierung (Glas);End of Life / Generisch / Bauschutt;generic dataset;1;kg;4f19a309-7b3b-11dd-ad8b-0800200c9a66;Deponie von Glas-/Inertabfall;;;;;;;;C4;false;false;true;false
2c076ee7-3853-4f69-9bf5-8ec265fa43e0;20.19.120;PIR Hartschaum;Dämmstoffe / Polyurethan-Hartschaum (PU) / PIR-Hartschaum;generic dataset;1;m3;8537bacb-9338-4898-9575-ed6f078e6ec2;PIR Hartschaum [m3];;;250;;;;;A1-A3;true;false;false;false
29e6c6cf-0552-4e4b-85c7-26a68a625252;20.19.120;Kalksandstein Mix;Mineralische Baustoffe / Steine und Elemente / Kalksandstein;generic dataset;1;m3;9f101572-8e14-4b2f-9c09-ab130a143270;Kalksandstein m3;;;2000;;;;;A1-A3;true;false;false;false
26ad7410-7fcb-42e8-b622-d1ba2edbf10c;20.19.120;Splitt 2/15;Mineralische Baustoffe / Zuschläge / Naturstein;generic dataset;1;kg;ec327382-9795-4dd6-b306-517df83c7eef;Splitt (2/15);;;;;;;;A1-A3;true;false;false;false
2603f11f-509b-4bf2-910e-2fd358c16ff3;20.19.120;Waschbims;Mineralische Baustoffe / Zuschläge / Bims;generic dataset;1;m3;89c768c7-cfcc-49e3-930e-4abacba49c4f;Waschbims;;;800;;;;;A1-A3;true;false;false;false
230cd2c6-0b79-461b-b51a-d092e66843ca;20.19.120;Brechsand 0/2 (getrocknet);Mineralische Baustoffe / Zuschläge / Naturstein;generic dataset;1;m3;08ed9f8c-7a1d-4e7a-99ba-48d7e01d6882;Sand (0/2);;;1350;;;;;A1-A3;true;false;false;false
222023f8-36c2-4345-a863-b49828a41e96;20.19.120;Transparente Platten PC;Kunststoffe / Kunststoffprofile elastisch / Transparente Platten;generic dataset;1;m3;63532a2a-7ef6-4ab1-bbb4-07c465dbe9f7;Transparent boards PC (m3);;;1200;;;;;A1-A3;true;false;false;false
207cde6a-73be-4ffb-972d-30d3d8619fc3;20.19.120;Gipskartonplatte (Lochplatte);Mineralische Baustoffe / Steine und Elemente / Gipsplatten;generic dataset;1;qm;acd8d37f-eba6-4d20-a6b3-63bff496532e;Gipskartonplatte (Lochplatte) [m2];;8,5;;;;;;A1-A3;true;false;false;false
206deb33-2710-417d-9b92-aa70c7958334;20.19.120;Baumwolle konventionell;Dämmstoffe / Baumwolle / Baumwolle konventionell;generic dataset;1;kg;ae4172d3-9c6f-4a53-98ee-199c7e152b39;Baumwolle, Rohfaser (umfasst Körner und Fasern);;;;;;;;A1-A3;true;false;false;false
1f2d6e42-9ffc-421d-990d-555eee4a7529;20.19.120;Glasbausteine;Mineralische Baustoffe / Steine und Elemente / Glasbausteine;generic dataset;1;m3;623b5b7b-2ab0-487f-b7ea-4f8c2631de51;Glasbausteine (m3);;;2500;;;;;A1-A3;true;false;false;false
1d2945e3-856e-4c5f-9894-e75bafad3a76;20.19.120;Pfosten/Riegelsystem aus Aluminium;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium thermisch getrennt;generic dataset;1;m;4ef7980c-fc52-4807-adbc-d15af63a7577;Pfosten-Riegel-System (Aluminium);;;;;;5,7;;A1-A3;true;false;false;false
1a4a4522-7297-4ae5-a430-689e89ec2159;20.19.120;Lacksysteme Holzfassade halb-pigmentiert (Lasursystem);Beschichtungen / Lacke und Lasuren / Lacksysteme Holzfassade;generic dataset;1;kg;85e7b608-1b56-4292-a8df-c02c15ac910a;Lacksysteme Holzfassade;;;;;;;;A1-A3;true;false;false;false
1a43ae76-2dc9-4a3a-9926-47e7137e773d;20.19.120;Porenbeton P4 05 unbewehrt;Mineralische Baustoffe / Steine und Elemente / Porenbeton;generic dataset;1;m3;645f4b2b-ee80-4255-acef-d515e387bddc;Porenbeton P2 04 unbewehrt (m3);;;472;;;;;A1-A3;true;false;false;false
